time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_reading
3.1999999999999758,0.01,0.0,0.138,0.08021337221380372,0.0,54.84407530583121,4.8184472846258295,-4.8184472846258295,0.4,-0.4,254.00000000000006,254.00000000000006
3.2099999999999755,0.01,0.0,0.138,0.08072276221380377,0.0,55.01777343623371,4.833767284625832,-4.833767284625832,0.4,-0.4,255.00000000000006,254.00000000000006
3.2199999999999753,0.01,0.0,0.138,0.08123215221380382,0.0,55.19147156663621,4.849087284625835,-4.849087284625835,0.4,-0.4,254.00000000000006,254.00000000000006
3.229999999999975,0.01,0.0,0.138,0.08174154221380388,0.0,55.36516969703871,4.8644072846258375,-4.8644072846258375,0.4,-0.4,254.00000000000006,254.00000000000006
3.239999999999975,0.01,0.0,0.138,0.08225093221380393,0.0,55.538867827440754,4.87972728462584,-4.87972728462584,0.4,-0.4,254.00000000000006,254.00000000000006
3.2499999999999747,0.01,0.0,0.138,0.08276032221380399,0.0,55.71256595784371,4.895047284625843,-4.895047284625843,0.4,-0.4,254.00000000000006,254.00000000000006
3.2599999999999745,0.01,0.0,0.138,0.08326971221380404,0.0,55.88626408824575,4.9103672846258455,-4.9103672846258455,0.4,-0.4,254.00000000000006,255.00000000000006
3.2699999999999743,0.01,0.0,0.138,0.0837791022138041,0.0,56.05996221864916,4.925687284625848,-4.925687284625848,0.4,-0.4,254.00000000000006,254.00000000000006
3.279999999999974,0.01,0.0,0.138,0.08428849221380415,0.0,56.233660349051206,4.941007284625851,-4.941007284625851,0.4,-0.4,254.00000000000006,255.00000000000006
3.289999999999974,0.01,0.0,0.138,0.0847978822138042,0.0,56.40735847945325,4.9563272846258535,-4.9563272846258535,0.4,-0.4,254.00000000000006,255.00000000000006
3.2999999999999736,0.01,0.0,0.138,0.08530727221380426,0.0,56.58105660985666,4.971647284625856,-4.971647284625856,0.4,-0.4,254.00000000000006,254.00000000000006
3.3099999999999734,0.01,0.0,0.138,0.08581666221380431,0.0,56.754754740258704,4.986967284625859,-4.986967284625859,0.4,-0.4,254.00000000000006,255.00000000000006
3.319999999999973,0.01,0.0,0.138,0.08632605221380436,0.0,56.92845287066075,5.0022872846258615,-5.0022872846258615,0.4,-0.4,254.00000000000006,254.00000000000006
3.329999999999973,0.01,0.0,0.138,0.08683544221380442,0.0,57.1021510010637,5.017607284625864,-5.017607284625864,0.4,-0.4,254.00000000000006,255.00000000000006
3.3399999999999728,0.01,0.0,0.138,0.08734483221380447,0.0,57.2758491314662,5.032927284625867,-5.032927284625867,0.4,-0.4,255.00000000000006,254.00000000000006
3.3499999999999726,0.01,0.0,0.138,0.08785422221380453,0.0,57.4495472618687,5.0482472846258695,-5.0482472846258695,0.4,-0.4,254.00000000000006,254.00000000000006
3.3599999999999723,0.01,0.0,0.138,0.08836361221380458,0.0,57.6232453922712,5.063567284625872,-5.063567284625872,0.4,-0.4,255.00000000000006,254.00000000000006
3.369999999999972,0.01,0.0,0.138,0.08887300221380463,0.0,57.796943522673246,5.078887284625875,-5.078887284625875,0.4,-0.4,254.00000000000006,254.00000000000006
3.379999999999972,0.01,0.0,0.138,0.08938239221380469,0.0,57.9706416530762,5.0942072846258775,-5.0942072846258775,0.4,-0.4,254.00000000000006,254.00000000000006
3.3899999999999717,0.01,0.0,0.138,0.08989178221380474,0.0,58.144339783478244,5.10952728462588,-5.10952728462588,0.4,-0.4,255.00000000000006,254.00000000000006
3.3999999999999715,0.01,0.0,0.138,0.0904011722138048,0.0,58.318037913880744,5.124847284625883,-5.124847284625883,0.4,-0.4,255.00000000000006,255.00000000000006
3.4099999999999713,0.01,0.0,0.138,0.09091056221380485,0.0,58.49173604428324,5.1401672846258855,-5.1401672846258855,0.4,-0.4,254.00000000000006,254.00000000000006
3.419999999999971,0.01,0.0,0.138,0.0914199522138049,0.0,58.66543417468574,5.155487284625888,-5.155487284625888,0.4,-0.4,254.00000000000006,255.00000000000006
3.429999999999971,0.01,0.0,0.138,0.09192934221380496,0.0,58.83913230508779,5.170807284625891,-5.170807284625891,0.4,-0.4,254.00000000000006,254.00000000000006
3.4399999999999706,0.01,0.0,0.138,0.09243873221380501,0.0,59.01283043549074,5.1861272846258935,-5.1861272846258935,0.4,-0.4,254.00000000000006,254.00000000000006
3.4499999999999704,0.01,0.0,0.138,0.09294812221380507,0.0,59.186528565892786,5.201447284625896,-5.201447284625896,0.4,-0.4,254.00000000000006,255.00000000000006
3.45999999999997,0.01,0.0,0.138,0.09345751221380512,0.0,59.360226696296195,5.216767284625899,-5.216767284625899,0.4,-0.4,254.00000000000006,254.00000000000006
3.46999999999997,0.01,0.0,0.138,0.09396690221380517,0.0,59.53392482669824,5.2320872846259014,-5.2320872846259014,0.4,-0.4,254.00000000000006,255.00000000000006
3.47999999999997,0.01,0.0,0.138,0.09447629221380523,0.0,59.707622957100284,5.247407284625904,-5.247407284625904,0.4,-0.4,255.00000000000006,255.00000000000006
3.4899999999999696,0.01,0.0,0.138,0.09498568221380528,0.0,59.88132108750324,5.262727284625907,-5.262727284625907,0.4,-0.4,255.00000000000006,255.00000000000006
3.4999999999999694,0.01,0.0,0.138,0.09549507221380533,0.0,60.05501921790574,5.278047284625909,-5.278047284625909,0.4,-0.4,255.00000000000006,254.00000000000006
3.509999999999969,0.01,0.0,0.138,0.09600446221380539,0.0,60.22871734830733,5.293367284625912,-5.293367284625912,0.4,-0.4,255.00000000000006,254.00000000000006
3.519999999999969,0.01,0.0,0.138,0.09651385221380544,0.0,60.402415478710736,5.308687284625915,-5.308687284625915,0.4,-0.4,255.00000000000006,255.00000000000006
3.5299999999999687,0.01,0.0,0.138,0.0970232422138055,0.0,60.57611360911278,5.324007284625917,-5.324007284625917,0.4,-0.4,254.00000000000006,254.00000000000006
3.5399999999999685,0.01,0.0,0.138,0.09753263221380555,0.0,60.749811739515735,5.33932728462592,-5.33932728462592,0.4,-0.4,254.00000000000006,254.00000000000006
3.5499999999999683,0.01,0.0,0.138,0.0980420222138056,0.0,60.923509869918234,5.354647284625923,-5.354647284625923,0.4,-0.4,254.00000000000006,254.00000000000006
3.559999999999968,0.01,0.0,0.138,0.09855141221380566,0.0,61.09720800032028,5.369967284625925,-5.369967284625925,0.4,-0.4,254.00000000000006,254.00000000000006
3.569999999999968,0.01,0.0,0.138,0.09906080221380571,0.0,61.27090613072323,5.385287284625928,-5.385287284625928,0.4,-0.4,254.00000000000006,254.00000000000006
3.5799999999999677,0.01,0.0,0.138,0.09957019221380577,0.0,61.44460426112528,5.400607284625931,-5.400607284625931,0.4,-0.4,254.00000000000006,254.00000000000006
3.5899999999999674,0.01,0.0,0.138,0.10007958221380582,0.0,61.61830239152778,5.415927284625933,-5.415927284625933,0.4,-0.4,254.00000000000006,255.00000000000006
3.5999999999999672,0.01,0.0,0.138,0.10058897221380587,0.0,61.79200052193028,5.431247284625936,-5.431247284625936,0.4,-0.4,255.00000000000006,254.00000000000006
3.609999999999967,0.01,0.0,0.138,0.10109836221380593,0.0,61.965698652332776,5.446567284625939,-5.446567284625939,0.4,-0.4,254.00000000000006,254.00000000000006
3.619999999999967,0.01,0.0,0.138,0.10160775221380598,0.0,62.13939678273482,5.461887284625941,-5.461887284625941,0.4,-0.4,254.00000000000006,254.00000000000006
3.6299999999999666,0.01,0.0,0.138,0.10211714221380604,0.0,62.31309491313823,5.477207284625944,-5.477207284625944,0.4,-0.4,254.00000000000006,254.00000000000006
3.6399999999999664,0.01,0.0,0.138,0.10262653221380609,0.0,62.48679304353982,5.492527284625947,-5.492527284625947,0.4,-0.4,254.00000000000006,255.00000000000006
3.649999999999966,0.01,0.0,0.138,0.10313592221380614,0.0,62.66049117394323,5.507847284625949,-5.507847284625949,0.4,-0.4,254.00000000000006,254.00000000000006
3.659999999999966,0.01,0.0,0.138,0.1036453122138062,0.0,62.83418930434527,5.523167284625952,-5.523167284625952,0.4,-0.4,254.00000000000006,254.00000000000006
3.6699999999999657,0.01,0.0,0.138,0.10415470221380625,0.0,63.00788743474732,5.538487284625955,-5.538487284625955,0.4,-0.4,254.00000000000006,254.00000000000006
3.6799999999999655,0.01,0.0,0.138,0.1046640922138063,0.0,63.18158556515027,5.553807284625957,-5.553807284625957,0.4,-0.4,255.00000000000006,254.00000000000006
3.6899999999999653,0.01,0.0,0.138,0.10517348221380636,0.0,63.35528369555277,5.56912728462596,-5.56912728462596,0.4,-0.4,254.00000000000006,254.00000000000006
3.699999999999965,0.01,0.0,0.138,0.10568287221380641,0.0,63.52898182595436,5.584447284625963,-5.584447284625963,0.4,-0.4,255.00000000000006,254.00000000000006
3.709999999999965,0.01,0.0,0.138,0.10619226221380647,0.0,63.70267995635777,5.599767284625965,-5.599767284625965,0.4,-0.4,254.00000000000006,254.00000000000006
3.7199999999999647,0.01,0.0,0.138,0.10670165221380652,0.0,63.876378086759814,5.615087284625968,-5.615087284625968,0.4,-0.4,255.00000000000006,254.00000000000006
3.7299999999999645,0.01,0.0,0.138,0.10721104221380658,0.0,64.05007621716186,5.630407284625971,-5.630407284625971,0.4,-0.4,254.00000000000006,254.00000000000006
3.7399999999999642,0.01,0.0,0.138,0.10772043221380663,0.0,64.22377434756481,5.645727284625973,-5.645727284625973,0.4,-0.4,254.00000000000006,254.00000000000006
3.749999999999964,0.01,0.0,0.138,0.10822982221380668,0.0,64.39747247796731,5.661047284625976,-5.661047284625976,0.4,-0.4,254.00000000000006,255.00000000000006
3.759999999999964,0.01,0.0,0.138,0.10873921221380674,0.0,64.57117060836981,5.676367284625979,-5.676367284625979,0.4,-0.4,255.00000000000006,255.00000000000006
3.7699999999999636,0.01,0.0,0.138,0.10924860221380679,0.0,64.74486873877231,5.691687284625981,-5.691687284625981,0.4,-0.4,254.00000000000006,254.00000000000006
3.7799999999999634,0.01,0.0,0.138,0.10975799221380685,0.0,64.91856686917436,5.707007284625984,-5.707007284625984,0.4,-0.4,254.00000000000006,254.00000000000006
3.789999999999963,0.01,0.0,0.138,0.1102673822138069,0.0,65.09226499957776,5.722327284625987,-5.722327284625987,0.4,-0.4,254.00000000000006,254.00000000000006
3.799999999999963,0.01,0.0,0.138,0.11077677221380695,0.0,65.26596312997981,5.737647284625989,-5.737647284625989,0.4,-0.4,254.00000000000006,254.00000000000006
3.8099999999999627,0.01,0.0,0.138,0.11128616221380701,0.0,65.43966126038185,5.752967284625992,-5.752967284625992,0.4,-0.4,254.00000000000006,254.00000000000006
3.8199999999999625,0.01,0.0,0.138,0.11179555221380706,0.0,65.61335939078526,5.768287284625995,-5.768287284625995,0.4,-0.4,254.00000000000006,254.00000000000006
3.8299999999999623,0.01,0.0,0.138,0.11230494221380712,0.0,65.78705752118685,5.783607284625997,-5.783607284625997,0.4,-0.4,255.00000000000006,255.00000000000006
3.839999999999962,0.01,0.0,0.138,0.11281433221380717,0.0,65.96075565159026,5.798927284626,-5.798927284626,0.4,-0.4,254.00000000000006,254.00000000000006
3.849999999999962,0.01,0.0,0.138,0.11332372221380722,0.0,66.1344537819923,5.814247284626003,-5.814247284626003,0.4,-0.4,255.00000000000006,254.00000000000006
3.8599999999999617,0.01,0.0,0.138,0.11383311221380728,0.0,66.30815191239435,5.829567284626005,-5.829567284626005,0.4,-0.4,254.00000000000006,255.00000000000006
3.8699999999999615,0.01,0.0,0.138,0.11434250221380733,0.0,66.4818500427973,5.844887284626008,-5.844887284626008,0.4,-0.4,254.00000000000006,254.00000000000006
3.8799999999999613,0.01,0.0,0.138,0.11485189221380739,0.0,66.6555481731998,5.860207284626011,-5.860207284626011,0.4,-0.4,255.00000000000006,254.00000000000006
3.889999999999961,0.01,0.0,0.138,0.11536128221380744,0.0,66.8292463036014,5.875527284626013,-5.875527284626013,0.4,-0.4,254.00000000000006,254.00000000000006
3.899999999999961,0.01,0.0,0.138,0.1158706722138075,0.0,67.0029444340048,5.890847284626016,-5.890847284626016,0.4,-0.4,254.00000000000006,254.00000000000006
3.9099999999999606,0.01,0.0,0.138,0.11638006221380755,0.0,67.17664256440685,5.906167284626019,-5.906167284626019,0.4,-0.4,254.00000000000006,254.00000000000006
3.9199999999999604,0.01,0.0,0.138,0.1168894522138076,0.0,67.35034069480889,5.921487284626021,-5.921487284626021,0.4,-0.4,254.00000000000006,255.00000000000006
